Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2005-10-01,Comanche Peak 1,100, , , , 
2005-10-01,Comanche Peak 2,100, , , , 
2005-10-01,Cooper,88, ,ROD PATTERN ADJUSTMENT,*, 
2005-10-01,Diablo Canyon 1,100, , , , 
2005-10-01,Diablo Canyon 2,100, , , , 
2005-10-01,Fort Calhoun,100, , , , 
2005-10-01,Grand Gulf 1,0,2005-09-18,REFUELING OUTAGE, , 
2005-10-01,Palo Verde 1,98, , , , 
2005-10-01,Palo Verde 2,99, , ,*, 
2005-10-01,Palo Verde 3,99, , , , 
2005-10-01,River Bend 1,100, , , , 
2005-10-01,San Onofre 2,100, , , , 
2005-10-01,San Onofre 3,100, , , , 
2005-10-01,South Texas 1,100, , , , 
2005-10-01,South Texas 2,89, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-01,Waterford 3,100, , , , 
2005-10-01,Wolf Creek 1,100, , , , 
2005-10-02,Beaver Valley 1,100, , , , 
2005-10-02,Beaver Valley 2,91, ,MAINTENANCE OF LVL CONTROL VALVE HEATER DRAIN PUMPS,*, 
2005-10-02,Calvert Cliffs 1,100, , , , 
2005-10-02,Calvert Cliffs 2,100, , , , 
2005-10-02,FitzPatrick,100, , , , 
2005-10-02,Ginna,100, , , , 
2005-10-02,Hope Creek 1,100, , , , 
2005-10-02,Indian Point 2,100, , , , 
2005-10-02,Indian Point 3,0,2005-10-01,REPAIR OF CONTROL ROD DRIVE MECHANISM,*, 
2005-10-02,Limerick 1,100, , , , 
2005-10-02,Limerick 2,100, , , , 
2005-10-02,Millstone 2,100, , , , 
2005-10-02,Millstone 3,0,2005-09-29,REFUELING OUTAGE, , 
2005-10-02,Nine Mile Point 1,100, , , , 
2005-10-02,Nine Mile Point 2,100, , , , 
2005-10-02,Oyster Creek,100, , , , 
2005-10-02,Peach Bottom 2,100, , , , 
2005-10-02,Peach Bottom 3,0,2005-09-19,REFUELING OUTAGE, , 
2005-10-02,Pilgrim 1,100, , , , 
2005-10-02,Salem 1,100, , , , 
2005-10-02,Salem 2,100, , , , 
2005-10-02,Seabrook 1,100, , , , 
2005-10-02,Susquehanna 1,83, ,INCREASING POWER,*, 
2005-10-02,Susquehanna 2,100, , , , 
2005-10-02,Three Mile Island 1,100, , , , 
2005-10-02,Vermont Yankee,100, , , , 
2005-10-02,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-10-02,Browns Ferry 2,100, , , , 
2005-10-02,Browns Ferry 3,100, , , , 
2005-10-02,Brunswick 1,100, , , , 
2005-10-02,Brunswick 2,100, , , , 
2005-10-02,Catawba 1,100, , , , 
2005-10-02,Catawba 2,100, , , , 
2005-10-02,Crystal River 3,100, , , , 
2005-10-02,Farley 1,100, , , , 
2005-10-02,Farley 2,79, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-02,Harris 1,100, , , , 
2005-10-02,Hatch 1,95, ,MSR SECOND STAGE OUT OF SERVICE, , 
2005-10-02,Hatch 2,85, ,DECREASING POWER FOR MSIV TESTING,*, 
2005-10-02,McGuire 1,0,2005-09-17,DEFUELED, , 
2005-10-02,McGuire 2,100, , , , 
2005-10-02,North Anna 1,100, , , , 
2005-10-02,North Anna 2,0,2005-10-01,COOLING DOWN IN PREPARATION FOR REFUELING OUTAGE,*, 
2005-10-02,Oconee 1,100, , , , 
2005-10-02,Oconee 2,91, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-02,Oconee 3,100, , , , 
2005-10-02,Robinson 2,0,2005-09-16,DEFUELED,*, 
2005-10-02,Saint Lucie 1,100, , , , 
2005-10-02,Saint Lucie 2,100, , , , 
2005-10-02,Sequoyah 1,100, , , , 
2005-10-02,Sequoyah 2,100, , , , 
2005-10-02,Summer,100, , , , 
2005-10-02,Surry 1,100, , , , 
2005-10-02,Surry 2,100, , , , 
2005-10-02,Turkey Point 3,100, , , , 
2005-10-02,Turkey Point 4,100, , , , 
2005-10-02,Vogtle 1,100, , , , 
2005-10-02,Vogtle 2,0,2005-09-17,DEFUELED, , 
2005-10-02,Watts Bar 1,100, , , , 
2005-10-02,Braidwood 1,100, , , , 
2005-10-02,Braidwood 2,100, , , , 
2005-10-02,Byron 1,100, , , , 
2005-10-02,Byron 2,0,2005-09-25,REFUELING OUTAGE - DEFUELED,*, 
2005-10-02,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-10-02,D.C. Cook 1,100, , , , 
2005-10-02,D.C. Cook 2,100, , , , 
2005-10-02,Davis-Besse,100, , , , 
2005-10-02,Dresden 2,99, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-02,Dresden 3,100, , ,*, 
2005-10-02,Duane Arnold,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-02,Fermi 2,100, , , , 
2005-10-02,Kewaunee,72, ,DOWPOWER FOR SUBSTATION BREAKER MAINTENANCE INCREASING POWER,*, 
2005-10-02,La Salle 1,100, , , , 
2005-10-02,La Salle 2,100, , , , 
2005-10-02,Monticello,100, , , , 
2005-10-02,Palisades,100, , , , 
2005-10-02,Perry 1,100, , , , 
2005-10-02,Point Beach 1,0,2005-09-23,REFUELING OUTAGE, , 
2005-10-02,Point Beach 2,100, , , , 
2005-10-02,Prairie Island 1,100, , , , 
2005-10-02,Prairie Island 2,100, , , , 
2005-10-02,Quad Cities 1,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-02,Quad Cities 2,96, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-02,Arkansas Nuclear 1,100, , , , 
2005-10-02,Arkansas Nuclear 2,100, , , , 
2005-10-02,Callaway,0,2005-09-16,DEFUELED, , 
2005-10-02,Columbia Generating Station,100, , , , 
2005-10-02,Comanche Peak 1,100, , , , 
2005-10-02,Comanche Peak 2,100, , , , 
2005-10-02,Cooper,100, , ,*, 
2005-10-02,Diablo Canyon 1,100, , , , 
2005-10-02,Diablo Canyon 2,87, ,MAINTENANCE ON 500 KV LINES,*, 
2005-10-02,Fort Calhoun,100, , , , 
2005-10-02,Grand Gulf 1,0,2005-09-18,REFUELING OUTAGE - IVVI IN PROGRESS,*, 
2005-10-02,Palo Verde 1,98, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-02,Palo Verde 2,100, , ,*, 
2005-10-02,Palo Verde 3,0,2005-10-01,RCP REPAIRS,*, 
2005-10-02,River Bend 1,84, ,ROD SEQUENCE EXCHANGE - INCREASING POWER,*, 
2005-10-02,San Onofre 2,99, , ,*, 
2005-10-02,San Onofre 3,100, , , , 
2005-10-02,South Texas 1,100, , , , 
2005-10-02,South Texas 2,0,2005-10-01,REFUELING OUTAGE,*, 
2005-10-02,Waterford 3,100, , , , 
2005-10-02,Wolf Creek 1,100, , , , 
2005-10-03,Beaver Valley 1,100, , , , 
2005-10-03,Beaver Valley 2,100, , ,*, 
2005-10-03,Calvert Cliffs 1,100, , , , 
2005-10-03,Calvert Cliffs 2,100, , , , 
2005-10-03,FitzPatrick,100, , , , 
2005-10-03,Ginna,100, , , , 
2005-10-03,Hope Creek 1,100, , , , 
2005-10-03,Indian Point 2,100, , , , 
2005-10-03,Indian Point 3,0,2005-10-01,REPAIR OF CONTROL ROD DRIVE CABLE SPLICE,*, 
2005-10-03,Limerick 1,100, , , , 
2005-10-03,Limerick 2,100, , , , 
2005-10-03,Millstone 2,100, , , , 
2005-10-03,Millstone 3,0,2005-09-29,REFUELING OUTAGE, , 
2005-10-03,Nine Mile Point 1,100, , , , 
2005-10-03,Nine Mile Point 2,100, , , , 
2005-10-03,Oyster Creek,100, , , , 
2005-10-03,Peach Bottom 2,100, , , , 
2005-10-03,Peach Bottom 3,0,2005-09-19,REFUELING OUTAGE, , 
2005-10-03,Pilgrim 1,100, , , , 
2005-10-03,Salem 1,100, , , , 
2005-10-03,Salem 2,100, , , , 
2005-10-03,Seabrook 1,100, , , , 
2005-10-03,Susquehanna 1,96, ,INCREASING POWER,*, 
2005-10-03,Susquehanna 2,100, , , , 
2005-10-03,Three Mile Island 1,100, , , , 
2005-10-03,Vermont Yankee,100, , , , 
2005-10-03,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-10-03,Browns Ferry 2,100, , , , 
2005-10-03,Browns Ferry 3,100, , , , 
2005-10-03,Brunswick 1,100, , , , 
2005-10-03,Brunswick 2,100, , , , 
2005-10-03,Catawba 1,100, , , , 
2005-10-03,Catawba 2,100, , , , 
2005-10-03,Crystal River 3,100, , , , 
2005-10-03,Farley 1,100, , , , 
2005-10-03,Farley 2,79, ,COASTDOWN TO REFUELING OUTAGE, , 
2005-10-03,Harris 1,55, ,REPLACING CONDENSATE BOOSTER PUMP BEARINGS,*, 
2005-10-03,Hatch 1,95, ,MSR SECOND STAGE OUT OF SERVICE, , 
2005-10-03,Hatch 2,100, , ,*, 
2005-10-03,McGuire 1,0,2005-09-17,DEFUELED, , 
2005-10-03,McGuire 2,100, , , , 
2005-10-03,North Anna 1,100, , , , 
2005-10-03,North Anna 2,0,2005-10-01,REFUELING OUTAGE,*, 
2005-10-03,Oconee 1,100, , , , 
2005-10-03,Oconee 2,91, ,COASTDOWN TO REFUELING OUTAGE, , 
2005-10-03,Oconee 3,100, , , , 
2005-10-03,Robinson 2,0,2005-09-16,DEFUELED, , 
2005-10-03,Saint Lucie 1,100, , , , 
2005-10-03,Saint Lucie 2,100, , , , 
2005-10-03,Sequoyah 1,100, , , , 
2005-10-03,Sequoyah 2,100, , , , 
2005-10-03,Summer,100, , , , 
2005-10-03,Surry 1,100, , , , 
2005-10-03,Surry 2,100, , , , 
2005-10-03,Turkey Point 3,100, , , , 
2005-10-03,Turkey Point 4,100, , , , 
2005-10-03,Vogtle 1,100, , , , 
2005-10-03,Vogtle 2,0,2005-09-17,DEFUELED, , 
2005-10-03,Watts Bar 1,100, , , , 
2005-10-03,Braidwood 1,100, , , , 
2005-10-03,Braidwood 2,100, , , , 
2005-10-03,Byron 1,100, , , , 
2005-10-03,Byron 2,0,2005-09-25,REFUELING OUTAGE - DEFUELED, , 
2005-10-03,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-10-03,D.C. Cook 1,100, , , , 
2005-10-03,D.C. Cook 2,100, , , , 
2005-10-03,Davis-Besse,100, , , , 
2005-10-03,Dresden 2,99, ,100% ELECTRICAL CAPABILITY, , 
2005-10-03,Dresden 3,99, , ,*, 
2005-10-03,Duane Arnold,96, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-03,Fermi 2,100, , , , 
2005-10-03,Kewaunee,94, ,HEATER DRAIN PUMP MAINTENANCE,*, 
2005-10-03,La Salle 1,100, , , , 
2005-10-03,La Salle 2,100, , , , 
2005-10-03,Monticello,100, , , , 
2005-10-03,Palisades,100, , , , 
2005-10-03,Perry 1,100, , , , 
2005-10-03,Point Beach 1,0,2005-09-23,REFUELING OUTAGE, , 
2005-10-03,Point Beach 2,100, , , , 
2005-10-03,Prairie Island 1,100, , , , 
2005-10-03,Prairie Island 2,100, , , , 
2005-10-03,Quad Cities 1,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-03,Quad Cities 2,97, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-03,Arkansas Nuclear 1,100, , , , 
2005-10-03,Arkansas Nuclear 2,100, , , , 
2005-10-03,Callaway,0,2005-09-16,DEFUELED, , 
2005-10-03,Columbia Generating Station,100, , , , 
2005-10-03,Comanche Peak 1,100, , , , 
2005-10-03,Comanche Peak 2,100, , , , 
2005-10-03,Cooper,100, , , , 
2005-10-03,Diablo Canyon 1,100, , , , 
2005-10-03,Diablo Canyon 2,100, , ,*, 
2005-10-03,Fort Calhoun,100, , , , 
2005-10-03,Grand Gulf 1,0,2005-09-18,REFUELING OUTAGE - IVVI IN PROGRESS, , 
2005-10-03,Palo Verde 1,98, ,100% ELECTRICAL CAPABILITY, , 
2005-10-03,Palo Verde 2,100, , , , 
2005-10-03,Palo Verde 3,0,2005-10-01,RCP REPAIRS, , 
2005-10-03,River Bend 1,100, , ,*, 
2005-10-03,San Onofre 2,99, , , , 
2005-10-03,San Onofre 3,100, , , , 
2005-10-03,South Texas 1,100, , , , 
2005-10-03,South Texas 2,0,2005-10-01,REFUELING OUTAGE, , 
2005-10-03,Waterford 3,100, , , , 
2005-10-03,Wolf Creek 1,100, , , , 
2005-10-04,Beaver Valley 1,100, , ,*, 
2005-10-04,Beaver Valley 2,100, , , , 
2005-10-04,Calvert Cliffs 1,100, , , , 
2005-10-04,Calvert Cliffs 2,100, , , , 
2005-10-04,FitzPatrick,100, , , , 
2005-10-04,Ginna,100, , , , 
2005-10-04,Hope Creek 1,100, , , , 
2005-10-04,Indian Point 2,100, , , , 
2005-10-04,Indian Point 3,0,2005-10-01,COMPLETED REPAIR OF CONTROL ROD DRIVE CABLE SPLICE,*, 
2005-10-04,Limerick 1,100, , , , 
2005-10-04,Limerick 2,100, , , , 
2005-10-04,Millstone 2,100, , , , 
2005-10-04,Millstone 3,0,2005-09-29,REFUELING OUTAGE, , 
2005-10-04,Nine Mile Point 1,100, , , , 
2005-10-04,Nine Mile Point 2,100, , , , 
2005-10-04,Oyster Creek,100, , , , 
2005-10-04,Peach Bottom 2,100, , , , 
2005-10-04,Peach Bottom 3,0,2005-09-19,REFUELING OUTAGE, , 
2005-10-04,Pilgrim 1,100, , , , 
2005-10-04,Salem 1,100, , , , 
2005-10-04,Salem 2,100, , , , 
2005-10-04,Seabrook 1,100, , , , 
2005-10-04,Susquehanna 1,88, ,INCREASING POWER FOLLOWING ROD PATTERN ADJUSTMENT,*, 
2005-10-04,Susquehanna 2,100, , , , 
2005-10-04,Three Mile Island 1,100, , , , 
2005-10-04,Vermont Yankee,100, , , , 
2005-10-04,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-10-04,Browns Ferry 2,100, , , , 
2005-10-04,Browns Ferry 3,100, , , , 
2005-10-04,Brunswick 1,100, , , , 
2005-10-04,Brunswick 2,100, , , , 
2005-10-04,Catawba 1,100, , , , 
2005-10-04,Catawba 2,100, , , , 
2005-10-04,Crystal River 3,100, , , , 
2005-10-04,Farley 1,100, , , , 
2005-10-04,Farley 2,78, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-04,Harris 1,100, , ,*, 
2005-10-04,Hatch 1,96, ,MSR SECOND STAGE OUT OF SERVICE,*, 
2005-10-04,Hatch 2,100, , , , 
2005-10-04,McGuire 1,0,2005-09-17,REFUELING OUTAGE - MOVING FUEL,*, 
2005-10-04,McGuire 2,100, , , , 
2005-10-04,North Anna 1,100, , , , 
2005-10-04,North Anna 2,0,2005-10-01,REFUELING OUTAGE, , 
2005-10-04,Oconee 1,100, , , , 
2005-10-04,Oconee 2,89, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-04,Oconee 3,100, , , , 
2005-10-04,Robinson 2,0,2005-09-16,DEFUELED, , 
2005-10-04,Saint Lucie 1,100, , , , 
2005-10-04,Saint Lucie 2,100, , , , 
2005-10-04,Sequoyah 1,100, , , , 
2005-10-04,Sequoyah 2,100, , , , 
2005-10-04,Summer,100, , , , 
2005-10-04,Surry 1,100, , , , 
2005-10-04,Surry 2,100, , , , 
2005-10-04,Turkey Point 3,100, , , , 
2005-10-04,Turkey Point 4,100, , , , 
2005-10-04,Vogtle 1,100, , , , 
2005-10-04,Vogtle 2,0,2005-09-17,REFUELING OUTAGE - MOVING FUEL,*, 
2005-10-04,Watts Bar 1,100, , , , 
2005-10-04,Braidwood 1,100, , , , 
2005-10-04,Braidwood 2,100, , , , 
2005-10-04,Byron 1,100, , , , 
2005-10-04,Byron 2,0,2005-09-25,REFUELING OUTAGE - LOADING FUEL,*, 
2005-10-04,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-10-04,D.C. Cook 1,100, , , , 
2005-10-04,D.C. Cook 2,100, , , , 
2005-10-04,Davis-Besse,100, , , , 
2005-10-04,Dresden 2,100, , ,*, 
2005-10-04,Dresden 3,100, , ,*, 
2005-10-04,Duane Arnold,96, ,100% ELECTRICAL CAPABILITY, , 
2005-10-04,Fermi 2,100, , , , 
2005-10-04,Kewaunee,100, , ,*, 
2005-10-04,La Salle 1,100, , , , 
2005-10-04,La Salle 2,100, , , , 
2005-10-04,Monticello,100, , , , 
2005-10-04,Palisades,100, , , , 
2005-10-04,Perry 1,100, , , , 
2005-10-04,Point Beach 1,0,2005-09-23,REFUELING OUTAGE,*, 
2005-10-04,Point Beach 2,100, , , , 
2005-10-04,Prairie Island 1,100, , , , 
2005-10-04,Prairie Island 2,100, , , , 
2005-10-04,Quad Cities 1,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-04,Quad Cities 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-04,Arkansas Nuclear 1,100, , , , 
2005-10-04,Arkansas Nuclear 2,100, , , , 
2005-10-04,Callaway,0,2005-09-16,DEFUELED, , 
2005-10-04,Columbia Generating Station,100, , , , 
2005-10-04,Comanche Peak 1,100, , , , 
2005-10-04,Comanche Peak 2,100, , , , 
2005-10-04,Cooper,100, , , , 
2005-10-04,Diablo Canyon 1,100, , , , 
2005-10-04,Diablo Canyon 2,100, , , , 
2005-10-04,Fort Calhoun,100, , , , 
2005-10-04,Grand Gulf 1,0,2005-09-18,REFUELING OUTAGE - IVVI IN PROGRESS, , 
2005-10-04,Palo Verde 1,98, ,100% ELECTRICAL CAPABILITY, , 
2005-10-04,Palo Verde 2,100, , , , 
2005-10-04,Palo Verde 3,0,2005-10-01,RCP REPAIRS, , 
2005-10-04,River Bend 1,100, , , , 
2005-10-04,San Onofre 2,99, ,100% ELECTRICAL CAPABILITY,*, 
2005-10-04,San Onofre 3,100, , , , 
2005-10-04,South Texas 1,100, , , , 
2005-10-04,South Texas 2,0,2005-10-01,REFUELING OUTAGE,*, 
2005-10-04,Waterford 3,100, , , , 
2005-10-04,Wolf Creek 1,100, , , , 
2005-10-05,Beaver Valley 1,100, , , , 
2005-10-05,Beaver Valley 2,100, , , , 
2005-10-05,Calvert Cliffs 1,100, , , , 
2005-10-05,Calvert Cliffs 2,100, , , , 
2005-10-05,FitzPatrick,100, , , , 
2005-10-05,Ginna,100, , , , 
2005-10-05,Hope Creek 1,98, , ,*, 
2005-10-05,Indian Point 2,100, , , , 
2005-10-05,Indian Point 3,0,2005-10-01,COMPLETED REPAIR OF CONTROL ROD DRIVE CABLE SPLICE,*, 
2005-10-05,Limerick 1,100, , , , 
2005-10-05,Limerick 2,100, , , , 
2005-10-05,Millstone 2,100, , , , 
2005-10-05,Millstone 3,0,2005-09-29,REFUELING OUTAGE,*, 
2005-10-05,Nine Mile Point 1,100, , , , 
2005-10-05,Nine Mile Point 2,100, , , , 
2005-10-05,Oyster Creek,100, , , , 
2005-10-05,Peach Bottom 2,100, , , , 
2005-10-05,Peach Bottom 3,0,2005-09-19,REFUELING OUTAGE, , 
2005-10-05,Pilgrim 1,100, , , , 
2005-10-05,Salem 1,100, , , , 
2005-10-05,Salem 2,100, , , , 
2005-10-05,Seabrook 1,100, , , , 
2005-10-05,Susquehanna 1,100, , ,*, 
2005-10-05,Susquehanna 2,100, , , , 
2005-10-05,Three Mile Island 1,100, , , , 
2005-10-05,Vermont Yankee,100, , , , 
2005-10-05,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-10-05,Browns Ferry 2,100, , , , 
2005-10-05,Browns Ferry 3,100, , , , 
2005-10-05,Brunswick 1,100, , , , 
2005-10-05,Brunswick 2,100, , , , 
2005-10-05,Catawba 1,100, , , , 
2005-10-05,Catawba 2,100, , , , 
2005-10-05,Crystal River 3,100, , , , 
2005-10-05,Farley 1,100, , , , 
2005-10-05,Farley 2,77, ,COASTDOWN TO REFUELING OUTAGE,*, 
2005-10-05,Harris 1,100, , , , 
2005-10-05,Hatch 1,95, ,MSR SECOND STAGE OUT OF SERVICE,*, 
2005-10-05,Hatch 2,100, , , , 
2005-10-05,McGuire 1,0,2005-09-17,REFUELING OUTAGE,*, 
2005-10-05,McGuire 2,100, , , , 
2005-10-05,North Anna 1,100, , , , 
2005-10-05,North Anna 2,0,2005-10-01,REFUELING OUTAGE, , 
2005-10-05,Oconee 1,100, , , , 
2005-10-05,Oconee 2,89, ,COASTDOWN TO REFUELING OUTAGE, , 
2005-10-05,Oconee 3,100, , , , 
2005-10-05,Robinson 2,0,2005-09-16,DEFUELED, , 
2005-10-05,Saint Lucie 1,100, , , , 
2005-10-05,Saint Lucie 2,100, , , , 
2005-10-05,Sequoyah 1,100, , , , 
2005-10-05,Sequoyah 2,100, , , , 
2005-10-05,Summer,100, , , , 
2005-10-05,Surry 1,100, , , , 
2005-10-05,Surry 2,100, , , , 
2005-10-05,Turkey Point 3,100, , ,*, 
2005-10-05,Turkey Point 4,100, , , , 
2005-10-05,Vogtle 1,100, , , , 
2005-10-05,Vogtle 2,0,2005-09-17,REFUELING OUTAGE,*, 
2005-10-05,Watts Bar 1,100, , , , 
2005-10-05,Braidwood 1,100, , , , 
2005-10-05,Braidwood 2,100, , , , 
2005-10-05,Byron 1,100, , , , 
2005-10-05,Byron 2,0,2005-09-25,REFUELING OUTAGE - LOADING FUEL, , 
2005-10-05,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-10-05,D.C. Cook 1,100, , , , 
2005-10-05,D.C. Cook 2,100, , , , 
2005-10-05,Davis-Besse,100, , , , 
2005-10-05,Dresden 2,100, , , , 
2005-10-05,Dresden 3,100, , , , 
2005-10-05,Duane Arnold,91, ,INCREASING POWER FOLLOWING HPCI INJECTION LINE INSULATION REMOVAL,*, 
2005-10-05,Fermi 2,100, , , , 
2005-10-05,Kewaunee,100, , , , 
2005-10-05,La Salle 1,100, , , , 
2005-10-05,La Salle 2,100, , , , 
2005-10-05,Monticello,100, , , , 
2005-10-05,Palisades,100, , , , 
2005-10-05,Perry 1,100, , , , 
2005-10-05,Point Beach 1,0,2005-09-23,REFUELING OUTAGE, , 
2005-10-05,Point Beach 2,100, , , , 
2005-10-05,Prairie Island 1,100, , , , 
2005-10-05,Prairie Island 2,100, , , , 
2005-10-05,Quad Cities 1,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-05,Quad Cities 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-10-05,Arkansas Nuclear 1,0,2005-10-04,SHUTDOWN FOR REFUELING OUTAGE,*, 
2005-10-05,Arkansas Nuclear 2,100, , , , 
2005-10-05,Callaway,0,2005-09-16,DEFUELED, , 
2005-10-05,Columbia Generating Station,100, , , , 
2005-10-05,Comanche Peak 1,100, , , , 
2005-10-05,Comanche Peak 2,100, , , , 
2005-10-05,Cooper,100, , , , 
2005-10-05,Diablo Canyon 1,100, , , , 
2005-10-05,Diablo Canyon 2,100, , , , 
2005-10-05,Fort Calhoun,100, , , , 
2005-10-05,Grand Gulf 1,0,2005-09-18,REFUELING OUTAGE, , 
2005-10-05,Palo Verde 1,98, ,100% ELECTRICAL CAPABILITY, , 
2005-10-05,Palo Verde 2,100, , , , 
2005-10-05,Palo Verde 3,0,2005-10-01,HEATUP IN PROGRESS,*, 
